Vocabulary Size , Context Size , Embedding Mode , Embedding Size , Question Type , Answer Vocabulary Size , Question , (Average) Relative Rank , Answer
1000 , 4 , state , 15 , Singular/Plural  , 500 , man:men::woman:women  , 0.0030000000000000027 , ended
1000 , 4 , state , 15 , Singular/Plural  , 500 , country:countries::year:years  , 0.0030000000000000027 , ended
1000 , 4 , state , 15 , Singular/Plural  ,  ,  , 0.002666666666666669,
1000 , 4 , state , 15 , Derivation  , 500 , America:American::Europe:European  , 0.0030000000000000027 , ended
1000 , 4 , state , 15 , Derivation  , 1000 , play:player::drive:driver  , 0.0050000000000000044 , ended
1000 , 4 , state , 15 , Derivation  , 1000 , America:American::Russia:Russian  , 0.0020000000000000018 , ended
1000 , 4 , state , 15 , Derivation  ,  ,  , 0.003333333333333336,
1000 , 4 , state , 15 , Antonymy/Entailment  , 1000 , high:low::large:small  , 0.395 , traffic
1000 , 4 , state , 15 , Antonymy/Entailment  , 1000 , good:bad::high:low  , 0.496 , ended
1000 , 4 , state , 15 , Antonymy/Entailment  ,  ,  , 0.4455,
1000 , 4 , state , 15 , Distinction/Comparison s ,  ,  , -1,
1000 , 4 , state , 15 , Distinction/Comparison  , 1000 , high:higher::low:lower  , 0.127 , ended
1000 , 4 , state , 15 , Distinction/Comparison  , 1000 , good:better::high:higher  , 0.05400000000000005 , ended
1000 , 4 , state , 15 , Distinction/Comparison  , 1000 , good:best::large:largest  , 0.006000000000000005 , ended
1000 , 4 , state , 15 , Distinction/Comparison  ,  ,  , 0.06233333333333335,
1000 , 4 , state , 15 , Gender  ,  ,  , -1,
1000 , 4 , state , 15 , Conjugation  , 500 , take:taking::go:going  , 0.0010000000000000009 , ended
1000 , 4 , state , 15 , Conjugation  , 1000 , take:takes::go:goes  , 0.013000000000000012 , ended
1000 , 4 , state , 15 , Conjugation  , 500 , take:took::go:went  , 0.14100000000000001 , ended
1000 , 4 , state , 15 , Conjugation  , 1000 , show:showed::play:played  , 0.371 , ended
1000 , 4 , state , 15 , Conjugation  , 500 , take:took::have:had  , 0.007000000000000006 , ended
1000 , 4 , state , 15 , Conjugation  , 1000 , show:shows::go:goes  , 0.0050000000000000044 , ended
1000 , 4 , state , 15 , Conjugation  , 500 , take:taken::have:had  , 0.02100000000000002 , ended
1000 , 4 , state , 15 , Conjugation  , 500 , go:going::have:having  , 0.0010000000000000009 , ended
1000 , 4 , state , 15 , Conjugation  , 500 , have:has::do:does  , 0.0050000000000000044 , ended
1000 , 4 , state , 15 , Conjugation  , 500 , have:having::do:doing  , 0.0010000000000000009 , ended
1000 , 4 , state , 15 , Conjugation  , 500 , do:doing::make:making  , 0.0010000000000000009 , ended
1000 , 4 , state , 15 , Conjugation  , 500 , do:did::make:made  , 0.03300000000000003 , ended
1000 , 4 , state , 15 , Conjugation  , 500 , do:done::make:made  , 0.007000000000000006 , ended
1000 , 4 , state , 15 , Conjugation  ,  ,  , 0.0466923076923077,
1000 , 4 , state , 20 , Singular/Plural  , 500 , day:days::year:years  , 0.0020000000000000018 , ended
1000 , 4 , state , 20 , Singular/Plural  , 500 , man:men::woman:women  , 0.0020000000000000018 , ended
1000 , 4 , state , 20 , Singular/Plural  , 500 , country:countries::year:years  , 0.0020000000000000018 , ended
1000 , 4 , state , 20 , Singular/Plural  ,  ,  , 0.0020000000000000018,
1000 , 4 , state , 20 , Derivation  , 500 , America:American::Europe:European  , 0.0020000000000000018 , ended
1000 , 4 , state , 20 , Derivation  , 1000 , play:player::drive:driver  , 0.0020000000000000018 , ended
1000 , 4 , state , 20 , Derivation  , 1000 , America:American::Russia:Russian  , 0.0020000000000000018 , ended
1000 , 4 , state , 20 , Derivation  ,  ,  , 0.0020000000000000018,
1000 , 4 , state , 20 , Antonymy/Entailment  , 1000 , high:low::large:small  , 0.41600000000000004 , traffic
1000 , 4 , state , 20 , Antonymy/Entailment  , 1000 , good:bad::high:low  , 0.5640000000000001 , korea
1000 , 4 , state , 20 , Antonymy/Entailment  ,  ,  , 0.49000000000000005,
1000 , 4 , state , 20 , Distinction/Comparison s ,  ,  , -1,
1000 , 4 , state , 20 , Distinction/Comparison  , 1000 , high:higher::low:lower  , 0.06399999999999995 , ended
1000 , 4 , state , 20 , Distinction/Comparison  , 1000 , good:better::high:higher  , 0.02300000000000002 , ended
1000 , 4 , state , 20 , Distinction/Comparison  , 1000 , good:best::large:largest  , 0.0040000000000000036 , ended
1000 , 4 , state , 20 , Distinction/Comparison  ,  ,  , 0.030333333333333323,
1000 , 4 , state , 20 , Gender  ,  ,  , -1,
1000 , 4 , state , 20 , Conjugation  , 500 , take:taking::go:going  , 0.0010000000000000009 , ended
1000 , 4 , state , 20 , Conjugation  , 1000 , take:takes::go:goes  , 0.008000000000000007 , ended
1000 , 4 , state , 20 , Conjugation  , 500 , take:took::go:went  , 0.32599999999999996 , ended
1000 , 4 , state , 20 , Conjugation  , 1000 , show:showed::play:played  , 0.277 , ended
1000 , 4 , state , 20 , Conjugation  , 500 , take:took::have:had  , 0.018000000000000016 , ended
1000 , 4 , state , 20 , Conjugation  , 1000 , show:shows::go:goes  , 0.008000000000000007 , ended
1000 , 4 , state , 20 , Conjugation  , 500 , take:taken::have:had  , 0.0040000000000000036 , ended
1000 , 4 , state , 20 , Conjugation  , 500 , go:going::have:having  , 0.0010000000000000009 , ended
1000 , 4 , state , 20 , Conjugation  , 500 , have:has::do:does  , 0.0020000000000000018 , ended
1000 , 4 , state , 20 , Conjugation  , 500 , have:having::do:doing  , 0.0010000000000000009 , ended
1000 , 4 , state , 20 , Conjugation  , 500 , do:doing::make:making  , 0.0010000000000000009 , ended
1000 , 4 , state , 20 , Conjugation  , 500 , do:did::make:made  , 0.028000000000000025 , ended
1000 , 4 , state , 20 , Conjugation  , 500 , do:done::make:made  , 0.007000000000000006 , ended
1000 , 4 , state , 20 , Conjugation  ,  ,  , 0.05246153846153846,
1000 , 4 , word , 5 , Singular/Plural  , 500 , day:days::year:years  , 0.523 , moved
1000 , 4 , word , 5 , Singular/Plural  , 500 , man:men::woman:women  , 0.03500000000000003 , ended
1000 , 4 , word , 5 , Singular/Plural  , 500 , country:countries::year:years  , 0.475 , korea
1000 , 4 , word , 5 , Singular/Plural  ,  ,  , 0.3443333333333333,
1000 , 4 , word , 5 , Derivation  , 500 , America:American::Europe:European  , 0.013000000000000012 , ended
1000 , 4 , word , 5 , Derivation  , 1000 , play:player::drive:driver  , 0.06999999999999995 , ended
1000 , 4 , word , 5 , Derivation  , 1000 , America:American::Russia:Russian  , 0.12 , ended
1000 , 4 , word , 5 , Derivation  ,  ,  , 0.06766666666666665,
1000 , 4 , word , 5 , Antonymy/Entailment  , 1000 , high:low::large:small  , 0.702 , moved
1000 , 4 , word , 5 , Antonymy/Entailment  , 1000 , good:bad::high:low  , 0.32899999999999996 , ended
1000 , 4 , word , 5 , Antonymy/Entailment  ,  ,  , 0.5155,
1000 , 4 , word , 5 , Distinction/Comparison s ,  ,  , -1,
1000 , 4 , word , 5 , Distinction/Comparison  , 1000 , high:higher::low:lower  , 0.23199999999999998 , ended
1000 , 4 , word , 5 , Distinction/Comparison  , 1000 , good:better::high:higher  , 0.661 , ended
1000 , 4 , word , 5 , Distinction/Comparison  , 1000 , good:best::large:largest  , 0.0030000000000000027 , ended
1000 , 4 , word , 5 , Distinction/Comparison  ,  ,  , 0.2986666666666667,
1000 , 4 , word , 5 , Gender  ,  ,  , -1,
1000 , 4 , word , 5 , Conjugation  , 500 , take:taking::go:going  , 0.17400000000000004 , ended
1000 , 4 , word , 5 , Conjugation  , 1000 , take:takes::go:goes  , 0.0020000000000000018 , ended
1000 , 4 , word , 5 , Conjugation  , 500 , take:took::go:went  , 0.882 , society
1000 , 4 , word , 5 , Conjugation  , 1000 , show:showed::play:played  , 0.030000000000000027 , traffic
1000 , 4 , word , 5 , Conjugation  , 500 , take:took::have:had  , 0.872 , society
1000 , 4 , word , 5 , Conjugation  , 1000 , show:shows::go:goes  , 0.33699999999999997 , common
1000 , 4 , word , 5 , Conjugation  , 500 , take:taken::have:had  , 0.10799999999999998 , ended
1000 , 4 , word , 5 , Conjugation  , 500 , go:going::have:having  , 0.04800000000000004 , ended
1000 , 4 , word , 5 , Conjugation  , 500 , have:has::do:does  , 0.014000000000000012 , ended
1000 , 4 , word , 5 , Conjugation  , 500 , have:having::do:doing  , 0.041000000000000036 , ended
1000 , 4 , word , 5 , Conjugation  , 500 , do:doing::make:making  , 0.07799999999999996 , ended
1000 , 4 , word , 5 , Conjugation  , 500 , do:did::make:made  , 0.813 , cent
1000 , 4 , word , 5 , Conjugation  , 500 , do:done::make:made  , 0.968 , traffic
1000 , 4 , word , 5 , Conjugation  ,  ,  , 0.3359230769230769,
1000 , 4 , word , 10 , Singular/Plural  , 500 , day:days::year:years  , 0.275 , ended
1000 , 4 , word , 10 , Singular/Plural  , 500 , man:men::woman:women  , 0.006000000000000005 , ended
1000 , 4 , word , 10 , Singular/Plural  , 500 , country:countries::year:years  , 0.376 , ended
1000 , 4 , word , 10 , Singular/Plural  ,  ,  , 0.219,
1000 , 4 , word , 10 , Derivation  , 500 , America:American::Europe:European  , 0.020000000000000018 , ended
1000 , 4 , word , 10 , Derivation  , 1000 , play:player::drive:driver  , 0.10899999999999999 , ended
1000 , 4 , word , 10 , Derivation  , 1000 , America:American::Russia:Russian  , 0.038000000000000034 , ended
1000 , 4 , word , 10 , Derivation  ,  ,  , 0.05566666666666668,
1000 , 4 , word , 10 , Antonymy/Entailment  , 1000 , high:low::large:small  , 0.262 , ended
1000 , 4 , word , 10 , Antonymy/Entailment  , 1000 , good:bad::high:low  , 0.05300000000000005 , ended
1000 , 4 , word , 10 , Antonymy/Entailment  ,  ,  , 0.15750000000000003,
1000 , 4 , word , 10 , Distinction/Comparison s ,  ,  , -1,
1000 , 4 , word , 10 , Distinction/Comparison  , 1000 , high:higher::low:lower  , 0.19199999999999995 , ended
1000 , 4 , word , 10 , Distinction/Comparison  , 1000 , good:better::high:higher  , 0.09399999999999997 , ended
1000 , 4 , word , 10 , Distinction/Comparison  , 1000 , good:best::large:largest  , 0.0010000000000000009 , ended
1000 , 4 , word , 10 , Distinction/Comparison  ,  ,  , 0.09566666666666664,
1000 , 4 , word , 10 , Gender  ,  ,  , -1,
1000 , 4 , word , 10 , Conjugation  , 500 , take:taking::go:going  , 0.03200000000000003 , ended
1000 , 4 , word , 10 , Conjugation  , 1000 , take:takes::go:goes  , 0.0030000000000000027 , ended
1000 , 4 , word , 10 , Conjugation  , 500 , take:took::go:went  , 0.8220000000000001 , common
1000 , 4 , word , 10 , Conjugation  , 1000 , show:showed::play:played  , 0.04500000000000004 , traffic
1000 , 4 , word , 10 , Conjugation  , 500 , take:took::have:had  , 0.879 , common
1000 , 4 , word , 10 , Conjugation  , 1000 , show:shows::go:goes  , 0.528 , sense
1000 , 4 , word , 10 , Conjugation  , 500 , take:taken::have:had  , 0.10399999999999998 , ended
1000 , 4 , word , 10 , Conjugation  , 500 , go:going::have:having  , 0.014000000000000012 , ended
1000 , 4 , word , 10 , Conjugation  , 500 , have:has::do:does  , 0.006000000000000005 , ended
1000 , 4 , word , 10 , Conjugation  , 500 , have:having::do:doing  , 0.008000000000000007 , ended
1000 , 4 , word , 10 , Conjugation  , 500 , do:doing::make:making  , 0.08599999999999997 , ended
1000 , 4 , word , 10 , Conjugation  , 500 , do:did::make:made  , 0.8180000000000001 , common
1000 , 4 , word , 10 , Conjugation  , 500 , do:done::make:made  , 0.949 , cent
1000 , 4 , word , 10 , Conjugation  ,  ,  , 0.33030769230769236,
1000 , 4 , word , 15 , Singular/Plural  , 500 , day:days::year:years  , 0.252 , ended
1000 , 4 , word , 15 , Singular/Plural  , 500 , man:men::woman:women  , 0.0050000000000000044 , ended
1000 , 4 , word , 15 , Singular/Plural  , 500 , country:countries::year:years  , 0.34199999999999997 , ended
1000 , 4 , word , 15 , Singular/Plural  ,  ,  , 0.19966666666666666,
1000 , 4 , word , 15 , Derivation  , 500 , America:American::Europe:European  , 0.006000000000000005 , ended
1000 , 4 , word , 15 , Derivation  , 1000 , play:player::drive:driver  , 0.125 , ended
1000 , 4 , word , 15 , Derivation  , 1000 , America:American::Russia:Russian  , 0.04300000000000004 , ended
1000 , 4 , word , 15 , Derivation  ,  ,  , 0.05800000000000002,
1000 , 4 , word , 15 , Antonymy/Entailment  , 1000 , high:low::large:small  , 0.355 , ended
1000 , 4 , word , 15 , Antonymy/Entailment  , 1000 , good:bad::high:low  , 0.0050000000000000044 , ended
1000 , 4 , word , 15 , Antonymy/Entailment  ,  ,  , 0.18,
1000 , 4 , word , 15 , Distinction/Comparison s ,  ,  , -1,
1000 , 4 , word , 15 , Distinction/Comparison  , 1000 , high:higher::low:lower  , 0.18400000000000005 , ended
1000 , 4 , word , 15 , Distinction/Comparison  , 1000 , good:better::high:higher  , 0.049000000000000044 , ended
1000 , 4 , word , 15 , Distinction/Comparison  , 1000 , good:best::large:largest  , 0.017000000000000015 , ended
1000 , 4 , word , 15 , Distinction/Comparison  ,  ,  , 0.08333333333333337,
1000 , 4 , word , 15 , Gender  ,  ,  , -1,
1000 , 4 , word , 15 , Conjugation  , 500 , take:taking::go:going  , 0.015000000000000013 , ended
1000 , 4 , word , 15 , Conjugation  , 1000 , take:takes::go:goes  , 0.0050000000000000044 , ended
1000 , 4 , word , 15 , Conjugation  , 500 , take:took::go:went  , 0.859 , traffic
1000 , 4 , word , 15 , Conjugation  , 1000 , show:showed::play:played  , 0.025000000000000022 , traffic
1000 , 4 , word , 15 , Conjugation  , 500 , take:took::have:had  , 0.971 , cent
1000 , 4 , word , 15 , Conjugation  , 1000 , show:shows::go:goes  , 0.719 , sense
1000 , 4 , word , 15 , Conjugation  , 500 , take:taken::have:had  , 0.06999999999999995 , ended
1000 , 4 , word , 15 , Conjugation  , 500 , go:going::have:having  , 0.03400000000000003 , ended
1000 , 4 , word , 15 , Conjugation  , 500 , have:has::do:does  , 0.0020000000000000018 , ended
1000 , 4 , word , 15 , Conjugation  , 500 , have:having::do:doing  , 0.030000000000000027 , ended
1000 , 4 , word , 15 , Conjugation  , 500 , do:doing::make:making  , 0.0030000000000000027 , ended
1000 , 4 , word , 15 , Conjugation  , 500 , do:did::make:made  , 0.867 , traffic
1000 , 4 , word , 15 , Conjugation  , 500 , do:done::make:made  , 0.869 , simply
1000 , 4 , word , 15 , Conjugation  ,  ,  , 0.3437692307692307,
1000 , 4 , word , 20 , Singular/Plural  , 500 , day:days::year:years  , 0.18400000000000005 , ended
1000 , 4 , word , 20 , Singular/Plural  , 500 , man:men::woman:women  , 0.0040000000000000036 , ended
1000 , 4 , word , 20 , Singular/Plural  , 500 , country:countries::year:years  , 0.266 , ended
1000 , 4 , word , 20 , Singular/Plural  ,  ,  , 0.15133333333333335,
1000 , 4 , word , 20 , Derivation  , 500 , America:American::Europe:European  , 0.015000000000000013 , ended
1000 , 4 , word , 20 , Derivation  , 1000 , play:player::drive:driver  , 0.15200000000000002 , ended
1000 , 4 , word , 20 , Derivation  , 1000 , America:American::Russia:Russian  , 0.050000000000000044 , ended
1000 , 4 , word , 20 , Derivation  ,  ,  , 0.07233333333333336,
1000 , 4 , word , 20 , Antonymy/Entailment  , 1000 , high:low::large:small  , 0.33099999999999996 , ended
1000 , 4 , word , 20 , Antonymy/Entailment  , 1000 , good:bad::high:low  , 0.009000000000000008 , ended
1000 , 4 , word , 20 , Antonymy/Entailment  ,  ,  , 0.16999999999999998,
1000 , 4 , word , 20 , Distinction/Comparison s ,  ,  , -1,
1000 , 4 , word , 20 , Distinction/Comparison  , 1000 , high:higher::low:lower  , 0.016000000000000014 , ended
1000 , 4 , word , 20 , Distinction/Comparison  , 1000 , good:better::high:higher  , 0.5509999999999999 , ended
1000 , 4 , word , 20 , Distinction/Comparison  , 1000 , good:best::large:largest  , 0.030000000000000027 , ended
1000 , 4 , word , 20 , Distinction/Comparison  ,  ,  , 0.19899999999999998,
1000 , 4 , word , 20 , Gender  ,  ,  , -1,
1000 , 4 , word , 20 , Conjugation  , 500 , take:taking::go:going  , 0.009000000000000008 , ended
1000 , 4 , word , 20 , Conjugation  , 1000 , take:takes::go:goes  , 0.0030000000000000027 , ended
1000 , 4 , word , 20 , Conjugation  , 500 , take:took::go:went  , 0.866 , traffic
1000 , 4 , word , 20 , Conjugation  , 1000 , show:showed::play:played  , 0.02200000000000002 , traffic
1000 , 4 , word , 20 , Conjugation  , 500 , take:took::have:had  , 0.977 , society
1000 , 4 , word , 20 , Conjugation  , 1000 , show:shows::go:goes  , 0.5800000000000001 , sense
1000 , 4 , word , 20 , Conjugation  , 500 , take:taken::have:had  , 0.07599999999999996 , ended
1000 , 4 , word , 20 , Conjugation  , 500 , go:going::have:having  , 0.009000000000000008 , ended
1000 , 4 , word , 20 , Conjugation  , 500 , have:has::do:does  , 0.006000000000000005 , ended
1000 , 4 , word , 20 , Conjugation  , 500 , have:having::do:doing  , 0.04200000000000004 , ended
1000 , 4 , word , 20 , Conjugation  , 500 , do:doing::make:making  , 0.01100000000000001 , ended
1000 , 4 , word , 20 , Conjugation  , 500 , do:did::make:made  , 0.943 , cent
1000 , 4 , word , 20 , Conjugation  , 500 , do:done::make:made  , 0.883 , traffic
1000 , 4 , word , 20 , Conjugation  ,  ,  , 0.3405384615384615,
1000 , 50 , state , 5 , Singular/Plural  , 500 , day:days::year:years  , 0.01200000000000001 , ended
1000 , 50 , state , 5 , Singular/Plural  , 500 , man:men::woman:women  , 0.137 , ended
1000 , 50 , state , 5 , Singular/Plural  , 500 , country:countries::year:years  , 0.039000000000000035 , ended
1000 , 50 , state , 5 , Singular/Plural  ,  ,  , 0.06266666666666669,
1000 , 50 , state , 5 , Derivation  , 500 , America:American::Europe:European  , 0.017000000000000015 , ended
1000 , 50 , state , 5 , Derivation  , 1000 , play:player::drive:driver  , 0.07299999999999995 , ended
1000 , 50 , state , 5 , Derivation  , 1000 , America:American::Russia:Russian  , 0.0010000000000000009 , ended
1000 , 50 , state , 5 , Derivation  ,  ,  , 0.030333333333333323,
1000 , 50 , state , 5 , Antonymy/Entailment  , 1000 , high:low::large:small  , 0.721 , traffic
1000 , 50 , state , 5 , Antonymy/Entailment  , 1000 , good:bad::high:low  , 0.597 , ended
1000 , 50 , state , 5 , Antonymy/Entailment  ,  ,  , 0.659,
1000 , 50 , state , 5 , Distinction/Comparison s ,  ,  , -1,
1000 , 50 , state , 5 , Distinction/Comparison  , 1000 , high:higher::low:lower  , 0.378 , ended
1000 , 50 , state , 5 , Distinction/Comparison  , 1000 , good:better::high:higher  , 0.07499999999999996 , ended
1000 , 50 , state , 5 , Distinction/Comparison  , 1000 , good:best::large:largest  , 0.31100000000000005 , ended
